Date,Close,High,Low,Open,Volume,value,value_classification,timestamp,time_until_update,US Dollar Index
2019-11-05,9342.52734375,9457.41796875,9256.931640625,9413.0048828125,26198609048,54,Neutral,1572912000,,97.9800033569336
2019-11-06,9360.8798828125,9423.2373046875,9305.9091796875,9340.8642578125,23133895765,53,Neutral,1572998400,,97.94999694824219
2019-11-07,9267.5615234375,9368.4765625,9202.353515625,9352.3935546875,22700383839,54,Neutral,1573084800,,98.13999938964844
2019-11-08,8804.880859375,9272.759765625,8775.5341796875,9265.3681640625,24333037836,42,Fear,1573171200,,98.3499984741211
2019-11-11,8757.7880859375,9081.279296875,8700.6083984375,9056.91796875,20265510765,40,Fear,1573430400,,98.19999694824219
2019-11-12,8815.662109375,8853.7685546875,8685.427734375,8759.751953125,20309769107,39,Fear,1573516800,,98.30999755859375
2019-11-13,8808.2626953125,8836.841796875,8761.6513671875,8812.033203125,17545755405,38,Fear,1573603200,,98.37000274658203
2019-11-14,8708.0947265625,8826.943359375,8692.5517578125,8811.9365234375,19084739975,41,Fear,1573689600,,98.16000366210938
2019-11-15,8491.9921875,8730.873046875,8484.84375,8705.7080078125,21796856471,38,Fear,1573776000,,98.0
2019-11-18,8309.2861328125,8653.2802734375,8273.5732421875,8573.98046875,21579470673,38,Fear,1574035200,,97.79000091552734
2019-11-19,8206.1455078125,8408.5166015625,8099.96337890625,8305.134765625,21083613816,32,Fear,1574121600,,97.86000061035156
2019-11-20,8027.26806640625,8237.240234375,8010.51171875,8203.61328125,20764300437,32,Fear,1574208000,,97.93000030517578
2019-11-21,7642.75,8110.09814453125,7597.3818359375,8023.64453125,22514243371,30,Fear,1574294400,,97.98999786376953
2019-11-22,7296.57763671875,7697.3828125,6936.70654296875,7643.5693359375,34242315785,20,Extreme Fear,1574380800,,98.2699966430664
2019-11-25,7146.1337890625,7319.85693359375,6617.1669921875,7039.97705078125,42685231262,17,Extreme Fear,1574640000,,98.31999969482422
2019-11-26,7218.37109375,7320.23046875,7098.572265625,7145.1591796875,21129505542,21,Extreme Fear,1574726400,,98.25
2019-11-27,7531.66357421875,7619.693359375,6974.17431640625,7220.880859375,23991412764,20,Extreme Fear,1574812800,,98.41000366210938
2019-11-29,7761.24365234375,7781.1796875,7460.75634765625,7466.72705078125,19709695456,31,Fear,1574985600,,98.2699966430664
2019-12-02,7321.98828125,7474.81884765625,7233.3994140625,7424.0361328125,17082040706,28,Fear,1575244800,,97.86000061035156
2019-12-03,7320.1455078125,7418.85888671875,7229.35693359375,7323.9755859375,14797485769,28,Fear,1575331200,,97.73999786376953
2019-12-04,7252.03466796875,7539.78466796875,7170.9228515625,7320.125,21664240918,24,Extreme Fear,1575417600,,97.6500015258789
2019-12-05,7448.3076171875,7743.431640625,7232.6767578125,7253.24169921875,18816085231,21,Extreme Fear,1575504000,,97.41000366210938
2019-12-06,7546.99658203125,7546.99658203125,7392.17529296875,7450.5615234375,18104466307,29,Fear,1575590400,,97.69999694824219
2019-12-09,7400.8994140625,7618.091796875,7365.9853515625,7561.79541015625,17872021272,32,Fear,1575849600,,97.63999938964844
2019-12-10,7278.11962890625,7424.02294921875,7246.0439453125,7397.13427734375,18249031195,26,Fear,1575936000,,97.41000366210938
2019-12-11,7217.42724609375,7324.15625,7195.52734375,7277.19775390625,16350490689,20,Extreme Fear,1576022400,,97.16000366210938
2019-12-12,7243.13427734375,7266.6396484375,7164.7412109375,7216.73876953125,18927080224,23,Extreme Fear,1576108800,,97.4000015258789
2019-12-13,7269.6845703125,7293.560546875,7227.12255859375,7244.662109375,17125736940,22,Extreme Fear,1576195200,,97.16999816894531
2019-12-16,6932.48046875,7171.1689453125,6903.6826171875,7153.6630859375,20213265950,24,Extreme Fear,1576454400,,97.06999969482422
2019-12-17,6640.51513671875,6964.0751953125,6587.97412109375,6931.3154296875,22363804217,23,Extreme Fear,1576540800,,97.20999908447266
2019-12-18,7276.802734375,7324.98486328125,6540.04931640625,6647.6982421875,31836522778,15,Extreme Fear,1576627200,,97.41000366210938
2019-12-19,7202.84423828125,7346.6025390625,7041.3818359375,7277.5908203125,25904604416,21,Extreme Fear,1576713600,,97.41999816894531
2019-12-20,7218.81640625,7257.921875,7086.1240234375,7208.63671875,22633815180,23,Extreme Fear,1576800000,,97.70999908447266
2019-12-23,7355.62841796875,7656.17626953125,7326.1923828125,7508.90234375,27831788041,33,Fear,1577059200,,97.66000366210938
2019-12-24,7322.5322265625,7535.716796875,7269.52880859375,7354.39306640625,22991622105,25,Extreme Fear,1577145600,,97.6500015258789
2019-12-26,7238.966796875,7388.302734375,7200.38671875,7274.79931640625,22787010034,39,Fear,1577318400,,97.58999633789062
2019-12-27,7290.08837890625,7363.529296875,7189.93408203125,7238.14111328125,22777360996,38,Fear,1577404800,,96.91999816894531
2019-12-30,7292.9951171875,7454.82421875,7276.30810546875,7420.27294921875,22874131672,40,Fear,1577664000,,96.73999786376953
2019-12-31,7193.59912109375,7335.2900390625,7169.77783203125,7294.43896484375,21167946112,38,Fear,1577750400,,96.38999938964844
2020-01-02,6985.47021484375,7212.1552734375,6935.27001953125,7202.55126953125,20802083465,39,Fear,1577923200,,96.8499984741211
2020-01-03,7344.88427734375,7413.71533203125,6914.99609375,6984.4287109375,28111481032,38,Fear,1578009600,,96.83999633789062
2020-01-06,7769.21923828125,7781.8671875,7409.29296875,7410.4521484375,23276261598,41,Fear,1578268800,,96.66999816894531
2020-01-07,8163.6923828125,8178.2158203125,7768.2275390625,7768.68212890625,28767291327,40,Fear,1578355200,,96.9800033569336
2020-01-08,8079.86279296875,8396.73828125,7956.7744140625,8161.935546875,31672559265,51,Neutral,1578441600,,97.30000305175781
2020-01-09,7879.0712890625,8082.2958984375,7842.40380859375,8082.2958984375,24045990466,44,Fear,1578528000,,97.44999694824219
2020-01-10,8166.55419921875,8166.55419921875,7726.77490234375,7878.3076171875,28714583844,41,Fear,1578614400,,97.36000061035156
2020-01-13,8144.1943359375,8197.7880859375,8079.70068359375,8189.77197265625,22482910688,49,Neutral,1578873600,,97.3499984741211
2020-01-14,8827.7646484375,8879.51171875,8140.93310546875,8140.93310546875,44841784107,56,Greed,1578960000,,97.37000274658203
2020-01-15,8807.0107421875,8890.1171875,8657.1875,8825.34375,40102834650,54,Neutral,1579046400,,97.2300033569336
2020-01-16,8723.7861328125,8846.4609375,8612.095703125,8812.4814453125,31313981931,55,Greed,1579132800,,97.31999969482422
2020-01-17,8929.0380859375,8958.1220703125,8677.31640625,8725.2099609375,36372139320,54,Neutral,1579219200,,97.61000061035156
2020-01-21,8745.89453125,8755.7060546875,8544.5205078125,8658.9912109375,24097418512,49,Neutral,1579564800,,97.52999877929688
2020-01-22,8680.8759765625,8792.994140625,8636.7470703125,8744.2109375,22600204051,52,Neutral,1579651200,,97.52999877929688
2020-01-23,8406.515625,8687.7470703125,8333.6376953125,8680.650390625,25770680779,49,Neutral,1579737600,,97.69000244140625
2020-01-24,8445.4345703125,8514.6669921875,8266.8408203125,8405.5673828125,24397913026,40,Fear,1579824000,,97.8499984741211
2020-01-27,8909.8193359375,8977.7265625,8597.30859375,8597.30859375,28647338393,50,Neutral,1580083200,,97.95999908447266
2020-01-28,9358.58984375,9358.58984375,8908.447265625,8912.5244140625,34398744403,54,Neutral,1580169600,,98.0199966430664
2020-01-29,9316.6298828125,9406.431640625,9269.4677734375,9357.470703125,30682598115,57,Greed,1580256000,,97.98999786376953
2020-01-30,9508.9931640625,9553.1259765625,9230.8974609375,9316.0166015625,32378792851,57,Greed,1580342400,,97.87000274658203
2020-01-31,9350.529296875,9521.7060546875,9230.7763671875,9508.3134765625,29432489719,55,Greed,1580428800,,97.38999938964844
2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509,59,Greed,1580688000,,97.80000305175781
2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716,56,Greed,1580774400,,97.95999908447266
2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874,53,Neutral,1580860800,,98.2699966430664
2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716,61,Greed,1580947200,,98.5
2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159,56,Greed,1581033600,,98.68000030517578
2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075,57,Greed,1581292800,,98.83000183105469
2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389,52,Neutral,1581379200,,98.72000122070312
2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830,61,Greed,1581465600,,99.05000305175781
2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373,65,Greed,1581552000,,99.06999969482422
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,63,Greed,1581638400,,99.12000274658203
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,53,Neutral,1581984000,,99.45999908447266
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,50,Neutral,1582070400,,99.5999984741211
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,44,Fear,1582156800,,99.87000274658203
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,44,Fear,1582243200,,99.26000213623047
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,46,Fear,1582502400,,99.29000091552734
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,44,Fear,1582588800,,98.97000122070312
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,41,Fear,1582675200,,99.0
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,39,Fear,1582761600,,98.44000244140625
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,40,Fear,1582848000,,98.12999725341797
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,38,Fear,1583107200,,97.36000061035156
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,38,Fear,1583193600,,97.1500015258789
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,40,Fear,1583280000,,97.33999633789062
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,41,Fear,1583366400,,96.81999969482422
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,39,Fear,1583452800,,95.94999694824219
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,17,Extreme Fear,1583712000,,94.9000015258789
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,16,Extreme Fear,1583798400,,96.41000366210938
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,17,Extreme Fear,1583884800,,96.51000213623047
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,14,Extreme Fear,1583971200,,97.47000122070312
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,10,Extreme Fear,1584057600,,98.75
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,9,Extreme Fear,1584316800,,98.08999633789062
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,8,Extreme Fear,1584403200,,99.58000183105469
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,11,Extreme Fear,1584489600,,101.16000366210938
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,12,Extreme Fear,1584576000,,102.76000213623047
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,9,Extreme Fear,1584662400,,102.81999969482422
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,10,Extreme Fear,1584921600,,102.48999786376953
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,12,Extreme Fear,1585008000,,101.73999786376953
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,13,Extreme Fear,1585094400,,101.05000305175781
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,14,Extreme Fear,1585180800,,99.41999816894531
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,12,Extreme Fear,1585267200,,98.37000274658203
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,10,Extreme Fear,1585526400,,99.18000030517578
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,12,Extreme Fear,1585612800,,99.05000305175781
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,12,Extreme Fear,1585699200,,99.66999816894531
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,14,Extreme Fear,1585785600,,100.18000030517578
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,14,Extreme Fear,1585872000,,100.58000183105469
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,12,Extreme Fear,1586131200,,100.69000244140625
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,20,Extreme Fear,1586217600,,99.9800033569336
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,21,Extreme Fear,1586304000,,100.12000274658203
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,22,Extreme Fear,1586390400,,99.5199966430664
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647,11,Extreme Fear,1586736000,,99.3499984741211
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052,15,Extreme Fear,1586822400,,98.88999938964844
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031,18,Extreme Fear,1586908800,,99.45999908447266
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377,13,Extreme Fear,1586995200,,100.02999877929688
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567,15,Extreme Fear,1587081600,,99.77999877929688
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,15,Extreme Fear,1587340800,,99.95999908447266
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,17,Extreme Fear,1587427200,,100.26000213623047
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,19,Extreme Fear,1587513600,,100.38999938964844
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,19,Extreme Fear,1587600000,,100.43000030517578
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,20,Extreme Fear,1587686400,,100.37999725341797
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,28,Fear,1587945600,,100.04000091552734
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,26,Fear,1588032000,,99.87000274658203
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,26,Fear,1588118400,,99.56999969482422
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,44,Fear,1588204800,,99.0199966430664
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,40,Fear,1588291200,,98.80000305175781
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,44,Fear,1588550400,,99.4800033569336
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,40,Fear,1588636800,,99.70999908447266
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,42,Fear,1588723200,,100.08999633789062
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,49,Neutral,1588809600,,99.88999938964844
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,55,Greed,1588896000,,99.7300033569336
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,40,Fear,1589155200,,100.23999786376953
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,39,Fear,1589241600,,99.93000030517578
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,41,Fear,1589328000,,100.23999786376953
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637,40,Fear,1589414400,,100.47000122070312
2020-05-15,9328.197265625,9755.828125,9261.3984375,9734.291015625,48158802327,44,Fear,1589500800,,100.4000015258789
2020-05-18,9726.5751953125,9906.0302734375,9570.359375,9675.6953125,41827139896,50,Neutral,1589760000,,99.66999816894531
2020-05-19,9729.0380859375,9836.0478515625,9539.6240234375,9727.0634765625,39254288955,50,Neutral,1589846400,,99.37000274658203
2020-05-20,9522.9814453125,9804.7939453125,9447.201171875,9725.3291015625,36546239703,52,Neutral,1589932800,,99.12000274658203
2020-05-21,9081.76171875,9555.2421875,8869.9306640625,9522.740234375,39326160532,49,Neutral,1590019200,,99.37000274658203
2020-05-22,9182.5771484375,9232.9365234375,9008.638671875,9080.3349609375,29810773699,42,Fear,1590105600,,99.86000061035156
2020-05-26,8835.052734375,8991.9677734375,8757.2939453125,8909.5859375,29584186947,39,Fear,1590451200,,98.91000366210938
2020-05-27,9181.017578125,9203.3203125,8834.1572265625,8837.380859375,32740536902,39,Fear,1590537600,,99.05999755859375
2020-05-28,9525.7509765625,9546.3193359375,9148.45703125,9184.9453125,34367073114,41,Fear,1590624000,,98.37999725341797
2020-05-29,9439.1240234375,9573.6669921875,9379.3388671875,9528.35546875,32896642044,48,Neutral,1590710400,,98.33999633789062
2020-06-01,10167.2685546875,10199.5654296875,9450.8994140625,9463.60546875,35198901068,50,Neutral,1590969600,,97.83000183105469
2020-06-02,9529.8037109375,10182.3408203125,9460.5712890625,10162.9736328125,39137252109,56,Greed,1591056000,,97.66999816894531
2020-06-03,9656.7177734375,9682.859375,9471.8466796875,9533.7607421875,25007459262,48,Neutral,1591142400,,97.27999877929688
2020-06-04,9800.63671875,9887.6103515625,9525.2470703125,9655.8544921875,25921805072,54,Neutral,1591228800,,96.68000030517578
2020-06-05,9665.533203125,9869.2373046875,9663.216796875,9800.2158203125,23509628646,53,Neutral,1591315200,,96.94000244140625
2020-06-08,9771.4892578125,9782.306640625,9675.8857421875,9760.0634765625,21486346312,53,Neutral,1591574400,,96.62000274658203
2020-06-09,9795.7001953125,9836.369140625,9664.7197265625,9774.3603515625,23717842783,52,Neutral,1591660800,,96.31999969482422
2020-06-10,9870.0947265625,9908.896484375,9728.291015625,9794.119140625,25706567601,54,Neutral,1591747200,,95.95999908447266
2020-06-11,9321.78125,9938.2978515625,9263.0693359375,9870.078125,30247143440,52,Neutral,1591833600,,96.7300033569336
2020-06-12,9480.84375,9540.4658203125,9285.8515625,9320.6904296875,22610564515,38,Fear,1591920000,,97.31999969482422
2020-06-15,9450.7021484375,9504.8603515625,8990.17578125,9386.03515625,26699704768,37,Fear,1592179200,,96.68000030517578
2020-06-16,9538.0244140625,9579.4306640625,9400.4453125,9454.2666015625,21565537209,39,Fear,1592265600,,96.95999908447266
2020-06-17,9480.2548828125,9540.4228515625,9327.33984375,9533.7841796875,20177709879,38,Fear,1592352000,,97.16000366210938
2020-06-18,9411.8408203125,9482.7822265625,9328.3955078125,9481.5673828125,17770083003,40,Fear,1592438400,,97.41999816894531
2020-06-19,9288.0185546875,9440.8759765625,9274.2958984375,9410.2939453125,19632223107,39,Fear,1592524800,,97.62000274658203
2020-06-22,9648.7177734375,9655.0732421875,9296.8720703125,9300.9150390625,21104009514,38,Fear,1592784000,,97.04000091552734
2020-06-23,9629.658203125,9670.541015625,9547.2470703125,9644.076171875,17006433272,41,Fear,1592870400,,96.69000244140625
2020-06-24,9313.6103515625,9680.3671875,9278.2333984375,9632.1494140625,18961716076,50,Neutral,1592956800,,97.1500015258789
2020-06-25,9264.8134765625,9340.1611328125,9095.32421875,9314.126953125,18616048626,43,Fear,1593043200,,97.43000030517578
2020-06-26,9162.91796875,9310.5166015625,9101.73828125,9260.9951171875,18341465837,40,Fear,1593129600,,97.5
2020-06-29,9190.8544921875,9237.5732421875,9041.8759765625,9140.029296875,16460547078,41,Fear,1593388800,,97.54000091552734
2020-06-30,9137.9931640625,9217.8359375,9084.837890625,9185.5810546875,15735797744,44,Fear,1593475200,,97.38999938964844
2020-07-01,9228.3251953125,9309.7548828125,9104.7353515625,9145.9853515625,15971550355,42,Fear,1593561600,,97.19999694824219
2020-07-02,9123.41015625,9274.962890625,9036.623046875,9231.1396484375,16338916796,42,Fear,1593648000,,97.31999969482422
2020-07-06,9375.474609375,9375.474609375,9058.6640625,9072.849609375,17889263252,40,Fear,1593993600,,96.79000091552734
2020-07-07,9252.27734375,9360.6171875,9201.8154296875,9349.1611328125,13839652595,43,Fear,1594080000,,96.87999725341797
2020-07-08,9428.3330078125,9450.3359375,9249.5,9253.0205078125,19702359883,44,Fear,1594166400,,96.43000030517578
2020-07-09,9277.9677734375,9431.37890625,9234.9990234375,9427.994140625,18000702524,44,Fear,1594252800,,96.69999694824219
2020-07-10,9278.8076171875,9287.4716796875,9118.001953125,9273.357421875,16860035605,41,Fear,1594339200,,96.6500015258789
2020-07-13,9243.6142578125,9306.4052734375,9224.29296875,9277.205078125,17519821266,43,Fear,1594598400,,96.45999908447266
2020-07-14,9243.2138671875,9283.841796875,9171.6611328125,9238.703125,18085038362,43,Fear,1594684800,,96.26000213623047
2020-07-15,9192.8369140625,9275.3251953125,9171.93359375,9241.8974609375,15844731575,44,Fear,1594771200,,96.08000183105469
2020-07-16,9132.2275390625,9214.3125,9088.947265625,9191.98046875,15713967523,43,Fear,1594857600,,96.3499984741211
2020-07-17,9151.392578125,9182.25390625,9089.2021484375,9131.8125,13944570749,41,Fear,1594944000,,95.94000244140625
2020-07-20,9164.2314453125,9214.2705078125,9137.509765625,9187.220703125,13755604146,44,Fear,1595203200,,95.83000183105469
2020-07-21,9374.8876953125,9407.2626953125,9149.3896484375,9162.5146484375,18069581956,44,Fear,1595289600,,95.12000274658203
2020-07-22,9525.36328125,9530.5185546875,9319.6533203125,9375.080078125,16532254884,50,Neutral,1595376000,,94.97000122070312
2020-07-23,9581.072265625,9610.2470703125,9483.00390625,9527.1416015625,18146399002,55,Greed,1595462400,,94.69000244140625
2020-07-24,9536.892578125,9623.3369140625,9481.4541015625,9585.5146484375,16552768325,53,Neutral,1595548800,,94.44000244140625
2020-07-27,10990.873046875,11298.2216796875,9903.9697265625,9905.2177734375,35359749590,58,Greed,1595808000,,93.66999816894531
2020-07-28,10912.8232421875,11204.3271484375,10632.6318359375,11017.4638671875,28766551142,76,Extreme Greed,1595894400,,93.76000213623047
2020-07-29,11100.4677734375,11304.3974609375,10856.1416015625,10912.953125,24617249715,71,Greed,1595980800,,93.26000213623047
2020-07-30,11111.2138671875,11169.3564453125,10895.455078125,11099.8330078125,22857247901,76,Extreme Greed,1596067200,,93.0199966430664
2020-07-31,11323.466796875,11415.8642578125,10987.0537109375,11110.2109375,23160469766,75,Greed,1596153600,,93.48999786376953
2020-08-03,11246.3486328125,11453.0791015625,11012.4150390625,11043.7685546875,20271713443,75,Greed,1596412800,,93.5
2020-08-04,11205.892578125,11385.3818359375,11094.1455078125,11246.203125,21250197042,72,Greed,1596499200,,93.37999725341797
2020-08-05,11747.0224609375,11786.6171875,11158.28515625,11203.8232421875,24411254471,75,Greed,1596585600,,92.83000183105469
2020-08-06,11779.7734375,11902.3359375,11598.7138671875,11749.87109375,23400740340,79,Extreme Greed,1596672000,,92.79000091552734
2020-08-07,11601.47265625,11898.0380859375,11408.59375,11778.89453125,23132312867,77,Extreme Greed,1596758400,,93.44000244140625
2020-08-10,11878.111328125,12045.140625,11662.2568359375,11662.2568359375,26114112569,78,Extreme Greed,1597017600,,93.58000183105469
2020-08-11,11410.525390625,11932.7109375,11195.708984375,11881.6474609375,27039782640,84,Extreme Greed,1597104000,,93.62999725341797
2020-08-12,11584.9345703125,11748.396484375,11249.60546875,11404.5966796875,25064548486,75,Greed,1597190400,,93.44000244140625
2020-08-13,11784.1376953125,11796.396484375,11216.8720703125,11588.4052734375,27522199497,75,Greed,1597276800,,93.33999633789062
2020-08-14,11768.87109375,12150.994140625,11685.455078125,11772.6591796875,24237958589,78,Extreme Greed,1597363200,,93.0999984741211
2020-08-17,12254.40234375,12359.056640625,11806.6962890625,11895.658203125,28227687027,83,Extreme Greed,1597622400,,92.8499984741211
2020-08-18,11991.2333984375,12335.70703125,11954.525390625,12251.8955078125,26043227672,82,Extreme Greed,1597708800,,92.2699966430664
2020-08-19,11758.283203125,12028.923828125,11687.3330078125,11990.884765625,24502851117,80,Extreme Greed,1597795200,,92.88999938964844
2020-08-20,11878.3720703125,11900.4111328125,11710.0634765625,11761.5,20175242945,75,Greed,1597881600,,92.79000091552734
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,81,Extreme Greed,1597968000,,93.25
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,78,Extreme Greed,1598227200,,93.30000305175781
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,75,Greed,1598313600,,93.0199966430664
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,76,Extreme Greed,1598400000,,93.01000213623047
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,75,Greed,1598486400,,93.01000213623047
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,74,Greed,1598572800,,92.37000274658203
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,75,Greed,1598832000,,92.13999938964844
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,75,Greed,1598918400,,92.33999633789062
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,83,Extreme Greed,1599004800,,92.8499984741211
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,79,Extreme Greed,1599091200,,92.73999786376953
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,40,Fear,1599177600,,92.72000122070312
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,41,Fear,1599523200,,93.4800033569336
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,38,Fear,1599609600,,93.26000213623047
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,38,Fear,1599696000,,93.33999633789062
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,41,Fear,1599782400,,93.33000183105469
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,39,Fear,1600041600,,93.06999969482422
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,47,Neutral,1600128000,,93.05000305175781
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,43,Fear,1600214400,,93.20999908447266
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,48,Neutral,1600300800,,92.97000122070312
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,49,Neutral,1600387200,,92.93000030517578
